"report_date","movie_title","show_time","general_qty","discount_qty","group_qty","live_qty","total_tickets","gross_total","source_type","source_ref","source_file","price_general","price_discount","price_group","notes"
"2017-12-06","Wonder","7:30 PM","11","16","5","0","32","217.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Wonder.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-08","The Star","7:30 PM","12","17","4","0","33","228.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy The Star Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-09","The Star","7:30 PM","20","35","9","0","64","433.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy The Star Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-10","The Star","2:30 PM","0","18","3","0","21","129.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy The Star Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-11","The Star","7:30 PM","2","9","1","0","12","79.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy The Star Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-12","The Star","7:30 PM","7","7","0","0","14","105.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy The Star Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-13","The Star","7:30 PM","12","9","3","0","24","172.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy The Star Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-15","Star Wars","7:30 PM","113","37","10","0","160","1241.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK1 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-16","Star Wars","7:30 PM","81","32","2","0","115","904.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK1 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-17","Star Wars","2:30 PM","0","84","6","0","90","570.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK1 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-18","Star Wars","7:30 PM","59","16","10","0","85","645.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK1 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-19","Star Wars","7:30 PM","15","4","1","0","20","157.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK1 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-20","Star Wars","7:30 PM","36","11","2","0","49","385.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK1 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-22","Star Wars","7:30 PM","74","22","4","0","100","788.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK2 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-23","Star Wars","7:30 PM","33","9","0","0","42","339.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK2 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-24","Star Wars","2:30 PM","0","58","0","0","58","377.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK2 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-26","Star Wars","7:30 PM","56","14","1","0","71","571.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK2 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-27","Star Wars","7:30 PM","47","16","8","0","71","535.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Roxy Star Wars WK2 Gross.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-29","Star Wars- week 3","7:30 PM","41","14","4","0","59","455.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Star Wars- week 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-30","Star Wars- week 3","7:30 PM","39","10","0","0","49","396.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Star Wars- week 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2017-12-31","Star Wars- week 3","2:30 PM","34","17","0","0","51","399.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Star Wars- week 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-01","Star Wars- week 3","7:30 PM","15","9","1","0","25","190.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Star Wars- week 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-02","Star Wars- week 3","7:30 PM","16","5","5","0","26","188.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Star Wars- week 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-03","Star Wars- week 3","7:30 PM","14","4","5","0","23","165.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2017\Star Wars- week 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-05","Star Wars: The Last Jedi Week 4","7:30 PM","33","9","3","0","45","351.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Star Wars- week 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-06","Star Wars: The Last Jedi Week 4","7:30 PM","37","16","6","0","59","442.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Star Wars- week 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-07","Star Wars: The Last Jedi Week 4","2:30 PM","0","43","2","0","45","287.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Star Wars- week 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-08","Star Wars: The Last Jedi Week 4","7:30 PM","5","1","0","0","6","49.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Star Wars- week 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-09","Star Wars: The Last Jedi Week 4","7:30 PM","18","8","3","0","29","217.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Star Wars- week 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-10","Star Wars: The Last Jedi Week 4","7:30 PM","15","5","2","0","22","168.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Star Wars- week 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-18","Solo: A Star Wars Story Wk 2","7:30 PM","28","12","7","0","47","344.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Solo A Star Wars Story Wk2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-19","Jumanji","7:30 PM","63","23","8","0","94","717.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Jumanji.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-19","Solo: A Star Wars Story Wk 2","7:30 PM","19","8","0","0","27","213.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Solo A Star Wars Story Wk2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-20","Jumanji","7:30 PM","67","35","8","0","110","829.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Jumanji.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-20","Solo: A Star Wars Story Wk 2","2:30 PM","0","25","2","0","27","170.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Solo A Star Wars Story Wk2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-21","Jumanji","2:30 PM","0","88","1","0","89","576.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Jumanji.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-21","Solo: A Star Wars Story Wk 2","7:30 PM","15","6","5","0","26","186.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Solo A Star Wars Story Wk2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-22","Jumanji","7:30 PM","30","13","20","0","63","419.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Jumanji.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-22","Solo: A Star Wars Story Wk 2","7:30 PM","19","6","4","0","29","216.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Solo A Star Wars Story Wk2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-23","Jumanji","7:30 PM","24","12","5","0","41","302.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Jumanji.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-23","Solo: A Star Wars Story Wk 2","7:30 PM","11","8","3","0","22","157.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Solo A Star Wars Story Wk2 Grosses.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-24","Jumanji","7:30 PM","26","15","11","0","52","362.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Jumanji.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-01-31","Thor- Ragnorock","7:30 PM","30","8","6","0","44","331.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Thor- Ragnarock.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-01","Thor- Ragnorock","7:30 PM","27","17","14","0","58","396.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Thor- Ragnarock.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-02","Peter Rabbit","7:30 PM","0","36","0","0","36","234.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Peter Rabbit.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-02","Thor- Ragnorock","2:30 PM","0","59","5","0","64","403.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Thor- Ragnarock.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-03","Peter Rabbit","7:30 PM","11","19","8","0","38","249.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Peter Rabbit.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-03","Thor- Ragnorock","7:30 PM","21","5","7","0","33","239.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Thor- Ragnarock.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-04","Peter Rabbit","2:30 PM","0","77","2","0","79","508.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Peter Rabbit.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-04","Thor- Ragnorock","7:30 PM","11","3","6","0","20","137.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Thor- Ragnarock.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-05","Peter Rabbit","7:30 PM","7","2","2","0","11","80.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Peter Rabbit.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-05","Thor- Ragnorock","7:30 PM","13","6","5","0","24","169.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Thor- Ragnarock.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-06","Peter Rabbit","7:30 PM","0","3","2","0","5","27.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Peter Rabbit.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-07","Ferdinand","7:30 PM","13","12","4","0","29","204.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Ferdinand.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-07","Peter Rabbit","7:30 PM","8","4","0","0","12","94.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Peter Rabbit.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-08","Ferdinand","7:30 PM","21","14","4","0","39","285.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Ferdinand.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-09","Ferdinand","2:30 PM","0","37","0","0","37","240.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Ferdinand.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-09","Pitch Perfect 3","7:30 PM","21","5","2","0","28","219.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Pitch Perfect 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-10","Ferdinand","7:30 PM","11","7","3","0","21","151.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Ferdinand.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-10","Pitch Perfect 3","7:30 PM","35","8","4","0","47","365.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Pitch Perfect 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-11","Ferdinand","7:30 PM","6","3","4","0","13","86.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Ferdinand.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-11","Pitch Perfect 3","2:30 PM","0","20","5","0","25","150.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Pitch Perfect 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-12","Ferdinand","7:30 PM","7","4","0","0","11","85.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Ferdinand.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-12","Pitch Perfect 3","7:30 PM","4","4","8","0","16","92.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Pitch Perfect 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-13","Pitch Perfect 3","7:30 PM","1","0","5","0","6","28.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Pitch Perfect 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-14","Pitch Perfect 3","7:30 PM","16","4","3","0","23","174.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\Pitch Perfect 3.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-16","The Greatest Showman","7:30 PM","24","13","4","0","41","304.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Greatest Showman.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-17","The Greatest Showman","7:30 PM","20","8","1","0","29","226.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Greatest Showman.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-18","The Greatest Showman","2:30 PM","0","29","4","0","33","204.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Greatest Showman.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-19","The Greatest Showman","7:30 PM","19","14","13","0","46","304.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Greatest Showman.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-20","The Greatest Showman","7:30 PM","8","5","5","0","18","120.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Greatest Showman.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-21","The Greatest Showman","7:30 PM","16","5","2","0","23","176.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Greatest Showman.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-23","The Post","7:30 PM","9","11","6","0","26","172.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Post.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-24","The Post","7:30 PM","5","5","2","0","12","83.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Post.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-25","The Post","2:30 PM","0","28","6","0","34","206.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Post.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-26","The Post","7:30 PM","11","4","5","0","20","139.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Post.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2018-02-27","The Post","7:30 PM","2","3","4","0","9","52.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2018\The Post.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
